year,area,variable,generation_TWh,share_of_production_percent,change_on_last_year_percent,change_on_last_year_TWh
2016,Czech Republic,Hard Coal,5.724,6.97945995172711,1.00582318687136,0.0570000000000003
2016,Czech Republic,Lignite,36.25,44.2008076956861,2.18751761853752,0.776000000000003
2016,Czech Republic,Gas,3.726,4.54323336480349,63.4927599824484,1.447
2016,Czech Republic,Other fossil,2.82429799999999,3.44375869719478,-0.989405511826224,-0.0282230000000005
2016,Czech Republic,Nuclear,24.104,29.3907936192226,-10.1970865467009,-2.737
2016,Czech Republic,Renewables,9.383778,11.4419466713658,-0.388085903933166,-0.0365590000000004
2016,Czech Republic,Hydro,2.000036,2.43870914815032,11.4369592967117,0.205267
2016,Czech Republic,Wind and solar,2.628412,3.20490850640093,-7.33471110800862,-0.208045999999999
2016,Czech Republic,Wind,0.496957,0.605955883862761,-13.2122624045601,-0.075655
2016,Czech Republic,Solar,2.131455,2.59895262253817,-5.84805680245033,-0.132390999999999
2016,Czech Republic,Bioenergy,4.75533,5.79832901681454,-0.705350263410131,-0.033780000000001
2016,Czech Republic,Other renewables,0.0,0.0,,0.0
2016,Czech Republic,Production,82.012076,,-0.63220357395628,-0.521782000000001
2016,Czech Republic,Net imports,-10.974,,-12.3132241310427,1.541
2016,Czech Republic,Demand,71.038076,,1.45563356660287,1.019218
2016,Denmark,Fossil,12.148381,39.7806650419147,21.4403222206128,2.1448
2016,Denmark,Coal,8.865235,29.0297895705492,24.6889890375052,1.755357
2016,Denmark,Hard Coal,8.865235,29.0297895705492,24.6889890375052,1.755357
2016,Denmark,Lignite,0.0,0.0,,0.0
2016,Denmark,Gas,2.256601,7.38938699027054,23.6507926940529,0.431622
2016,Denmark,Other fossil,1.02654499999999,3.36148848109491,-3.94666911195034,-0.0421790000000001
2016,Denmark,Nuclear,0.0,0.0,,0.0
2016,Denmark,Renewables,18.390025,60.2193349580852,-2.8886546273757,-0.547025999999998
2016,Denmark,Hydro,0.0192719999999999,0.0631074195555589,6.88851913477535,0.00124199999999999
2016,Denmark,Wind and solar,13.525511,44.2901669458451,-8.22293472763157,-1.211843
2016,Denmark,Wind,12.781731,41.8546108791663,-9.56167977962642,-1.35136099999999
2016,Denmark,Solar,0.74378,2.43555606667879,23.0889911991818,0.139518
2016,Denmark,Bioenergy,4.845242,15.8660605926845,15.8686715130592,0.663574999999999
2016,Denmark,Other renewables,0.0,0.0,,0.0
2016,Denmark,Production,30.538406,,5.52086768526687,1.597774
2016,Denmark,Net imports,5.057093,,-14.4542000912787,-0.854468999999999
2016,Denmark,Demand,35.595499,,2.13273517299943,0.743304999999999
2016,Estonia,Fossil,10.6619999999999,87.4961645545011,19.5961862030286,1.74699999999999
2016,Estonia,Coal,0.0,0.0,,0.0
2016,Estonia,Hard Coal,0.0,0.0,,0.0
2016,Estonia,Lignite,0.0,0.0,,0.0
2016,Estonia,Gas,0.074,0.607270322362885,19.3548387096774,0.0119999999999999
2016,Estonia,Other fossil,10.588,86.8888942321382,19.5978764260702,1.73499999999999
2016,Estonia,Nuclear,0.0,0.0,,0.0
2016,Estonia,Renewables,1.523677,12.5038354454988,1.47023175279701,0.0220769999999999
2016,Estonia,Hydro,0.035,0.287222449766229,31.578947368421,0.0084
2016,Estonia,Wind and solar,0.603677,4.9539881945008,-15.5696503496503,-0.111322999999999
2016,Estonia,Wind,0.594,4.87457529031829,-16.9230769230769,-0.121
2016,Estonia,Solar,0.009677,0.0794129041825087,inf,0.009677
2016,Estonia,Bioenergy,0.885,7.2626248012318,16.4473684210526,0.125
2016,Estonia,Other renewables,0.0,0.0,,0.0
2016,Estonia,Production,12.1856769999999,,16.9832478927865,1.76907699999999
2016,Estonia,Net imports,-2.037,,120.216216216216,-1.112
2016,Estonia,Demand,10.148677,,6.9227211429053,0.657076999999999
2016,EU-27,Fossil,1258.538227,43.4234556554625,2.01516549888964,24.8606449999999
2016,EU-27,Coal,659.126602,22.7419033917693,-6.5057837470282,-45.8652449999999
2016,EU-27,Hard Coal,357.111602,12.3214531595615,-8.1212053775871,-31.565245
2016,EU-27,Lignite,302.015,10.4204502322077,-4.52080995210471,-14.3
2016,EU-27,Gas,466.870337,16.1084684919708,17.6483918554723,70.035047
2016,EU-27,Other fossil,132.541288,4.57308377172232,0.52395955129314,0.690843000000001
2016,EU-27,Nuclear,767.924482,26.4957662592087,-2.38522854388949,-18.7643259999999
2016,EU-27,Renewables,871.828567,30.0807780853286,1.7887813757899,15.321047
2016,EU-27,Hydro,345.545926,11.9224016185459,2.83719821290144,9.533343
2016,EU-27,Wind and solar,367.945191,12.6952454381262,1.08028421131038,3.93237299999998
2016,EU-27,Wind,266.908761,9.20917656586839,1.41639321932722,3.72767900000002
2016,EU-27,Solar,101.03643,3.48606887225782,0.203005529925603,0.204693999999989
2016,EU-27,Bioenergy,151.079009,5.2126923974497,1.11433777518299,1.66497700000002
2016,EU-27,Other renewables,7.25844099999999,0.250438631206782,2.69314738202854,0.190354
2016,EU-27,Production,2898.291276,,0.7444666214099,21.4173660000001
2016,EU-27,Net imports,0.671377999999996,,-110.0308884993,7.36448399999999
2016,EU-27,Demand,2898.962654,,1.00278874278192,28.7818499999998
2016,EU27+1,Fossil,1440.024393,44.5398894772623,1.68921461106219,23.9210249999998
2016,EU27+1,Coal,689.795200999999,21.3353344317174,-11.663255759929,-91.0748740000001
2016,EU27+1,Hard Coal,387.780201,11.9940241137363,-16.5265386456062,-76.774874
2016,EU27+1,Lignite,302.015,9.34131031798111,-4.52080995210471,-14.3
2016,EU27+1,Gas,610.226411,18.8742753485054,22.853484659942,113.515705
2016,EU27+1,Other fossil,140.002781,4.33027969703938,1.06855786630668,1.48019400000001
2016,EU27+1,Nuclear,839.650563,25.9703540143719,-2.02829209600167,-17.3831469999998
2016,EU27+1,Renewables,953.436778,29.4897565083656,1.52839923040395,14.35295
2016,EU27+1,Hydro,350.939835999999,10.8545532871459,2.52110301517116,8.62998399999997
2016,EU27+1,Wind and solar,415.508055,12.8516453864071,0.895451995832519,3.687654
2016,EU27+1,Wind,304.063705,9.40467667115893,0.200327032140013,0.607904000000019
2016,EU27+1,Solar,111.44435,3.44696871524824,2.84202590144753,3.07975
2016,EU27+1,Bioenergy,179.730437,5.5590543039364,1.03829085565103,1.84694799999999
2016,EU27+1,Other renewables,7.25845,0.224503530876115,2.66423916201303,0.188364
2016,EU27+1,Production,3233.111734,,0.650354649052276,20.890828
2016,EU27+1,Net imports,18.416434,,27.7814073552508,4.00398199999999
2016,EU27+1,Demand,3251.528168,,0.771541332338743,24.8948099999997
2016,Finland,Fossil,14.876219,21.719905933576,2.05013760033279,0.298855999999998
2016,Finland,Coal,6.974,10.1823335607494,36.2109374999999,1.854
2016,Finland,Hard Coal,6.974,10.1823335607494,36.2109374999999,1.854
2016,Finland,Lignite,0.0,0.0,,0.0
2016,Finland,Gas,3.738,5.45763734586773,-28.0461982675649,-1.457
2016,Finland,Other fossil,4.164219,6.0799350269588,-2.30257254016141,-0.0981440000000004
2016,Finland,Nuclear,23.203,33.8773566977445,-0.180684018068411,-0.0420000000000015
2016,Finland,Renewables,30.411957,44.4027373686794,-0.37595583463198,-0.114767
2016,Finland,Hydro,15.799127,23.0673904620939,-5.78202911162214,-0.969571
2016,Finland,Wind and solar,3.090107,4.51168629372052,32.1309547734395,0.751436999999999
2016,Finland,Wind,3.068041,4.47946900488319,31.8249999248074,0.740681999999999
2016,Finland,Solar,0.022066,0.032217288837324,95.0844310847847,0.0107549999999999
2016,Finland,Bioenergy,11.522723,16.8236606128649,0.905191150884499,0.103366999999998
2016,Finland,Other renewables,0.0,0.0,,0.0
2016,Finland,Production,68.491176,,0.207887195332978,0.142088999999998
2016,Finland,Net imports,18.951,,16.0004896859888,2.614
2016,Finland,Demand,87.442176,,3.25447673594838,2.756089
2016,France,Fossil,56.564586,10.1230004471512,26.8043774002973,11.956831
2016,France,Coal,10.34446,1.85128152808433,-12.8790223547507,-1.529213
2016,France,Hard Coal,10.34446,1.85128152808433,-12.8790223547507,-1.529213
2016,France,Lignite,0.0,0.0,,0.0
2016,France,Gas,34.967086,6.25783466732303,65.3825519779382,13.823933
2016,France,Other fossil,11.2530399999999,2.01388425174384,-2.9151157771737,-0.337889000000002
2016,France,Nuclear,403.195482,72.1573042994667,-7.82582299843176,-34.2323259999999
2016,France,Renewables,99.01286,17.719695253382,7.81991990891599,7.181165
2016,France,Hydro,60.8392099999999,10.88800243379,9.50916576979823,5.28293799999999
2016,France,Wind and solar,30.040144,5.37609152031073,2.9691371714404,0.866214000000006
2016,France,Wind,21.380984,3.82641730273661,-0.184952785173797,-0.0396179999999937
2016,France,Solar,8.65916,1.54967421757411,11.6831378731816,0.905831999999999
2016,France,Bioenergy,7.535385,1.34855942770369,15.5355392773165,1.013249
2016,France,Other renewables,0.598121,0.107041871577572,3.23876297343435,0.018764
2016,France,Production,558.772928,,-2.63028248947424,-15.09433
2016,France,Net imports,-41.501,,-35.2184568315564,22.5619999999999
2016,France,Demand,517.271928,,1.46481122564496,7.46767000000005
2016,Germany,Fossil,370.5,57.4596774193548,2.40464344941957,8.69999999999998
2016,Germany,Coal,261.7,40.5862282878411,-3.85745775165319,-10.5
2016,Germany,Hard Coal,112.2,17.4007444168734,-4.67289719626168,-5.5
2016,Germany,Lignite,149.5,23.1854838709677,-3.23624595469255,-5.0
2016,Germany,Gas,81.3,12.6085607940446,31.1290322580645,19.2999999999999
2016,Germany,Other fossil,27.5,4.26488833746898,-0.3623188405797,-0.0999999999999978
2016,Germany,Nuclear,84.6,13.1203473945409,-7.84313725490196,-7.2
2016,Germany,Renewables,189.7,29.4199751861042,0.476694915254238,0.900000000000005
2016,Germany,Hydro,20.5,3.17928039702233,7.89473684210526,1.5
2016,Germany,Wind and solar,118.1,18.3157568238213,-1.00586756077116,-1.2
2016,Germany,Wind,80.0,12.4069478908188,-0.744416873449127,-0.599999999999994
2016,Germany,Solar,38.1,5.90880893300248,-1.55038759689922,-0.600000000000001
2016,Germany,Bioenergy,50.9,7.89392059553349,0.992063492063488,0.5
2016,Germany,Other renewables,0.2,0.0310173697270471,100.0,0.1
2016,Germany,Production,644.8,,0.373599003735991,2.39999999999997
2016,Germany,Net imports,-50.5,,4.55486542443064,-2.2
2016,Germany,Demand,594.3,,0.0336643662683044,0.199999999999931
2016,Greece,Fossil,39.5229999999999,72.6312981666124,6.89981607703125,2.55099999999999
2016,Greece,Coal,18.883,34.7012322769056,-14.5836160492151,-3.224
2016,Greece,Hard Coal,0.0,0.0,,0.0
2016,Greece,Lignite,18.883,34.7012322769056,-14.5836160492151,-3.224
2016,Greece,Gas,14.973,27.5158370429544,64.7194719471947,5.883
2016,Greece,Other fossil,5.667,10.4142288467523,-1.87012987012987,-0.108
2016,Greece,Nuclear,0.0,0.0,,0.0
2016,Greece,Renewables,14.892935,27.3687018333875,0.286416508214149,0.042533999999998
2016,Greece,Hydro,5.543093,10.1865253257157,-9.10458946070394,-0.555227000000001
2016,Greece,Wind and solar,9.075612,16.6782248618901,6.51307910013958,0.554956999999998
2016,Greece,Wind,5.145896,9.45659759406872,11.3584687706326,0.524877
2016,Greece,Solar,3.929716,7.22162726782145,0.771354044326177,0.0300799999999998
2016,Greece,Bioenergy,0.27423,0.503951645781699,18.4957610640118,0.042804
2016,Greece,Other renewables,0.0,0.0,,0.0
2016,Greece,Production,54.415935,,5.00465812072272,2.59353399999999
2016,Greece,Net imports,8.796,,-8.45129059117402,-0.811999999999999
2016,Greece,Demand,63.211935,,2.90008525257712,1.78153399999999
2016,Hungary,Fossil,12.511393,39.3149199944041,11.3653239337579,1.27684299999999
2016,Hungary,Coal,5.632,17.6976000520872,-2.72884283246978,-0.158
2016,Hungary,Hard Coal,0.183,0.575046308510647,128.75,0.103
2016,Hungary,Lignite,5.449,17.1225537435766,-4.57092819614711,-0.261
2016,Hungary,Gas,6.479,20.3591531849206,26.840250587314,1.371
2016,Hungary,Other fossil,0.400393,1.25816675739619,18.9698410340217,0.063843
2016,Hungary,Nuclear,16.054,50.4469586712018,1.38941518251862,0.219999999999998
2016,Hungary,Renewables,3.25813099999999,10.238121334394,0.89385637479229,0.0288649999999996
2016,Hungary,Hydro,0.259315,0.814853188477806,10.955410742327,0.025604
2016,Hungary,Wind and solar,0.927692,2.91511398926152,11.1909895807738,0.0933689999999999
2016,Hungary,Wind,0.683692,2.14838557791399,-1.38910724150216,-0.00963100000000005
2016,Hungary,Solar,0.244,0.76672841134753,73.0496453900709,0.103
2016,Hungary,Bioenergy,2.07112399999999,6.50815415665468,-4.16928862796777,-0.0901080000000003
2016,Hungary,Other renewables,0.0,0.0,,0.0
2016,Hungary,Production,31.823524,,5.03570290346999,1.52570799999999
2016,Hungary,Net imports,12.711,,-7.12406839105654,-0.974999999999999
2016,Hungary,Demand,44.534524,,1.25206962488202,0.550708
2016,Ireland,Fossil,22.707566,75.1383424974876,12.1857726769856,2.466527
2016,Ireland,Coal,4.695656,15.5377202813539,-3.66766685116669,-0.178777999999998
2016,Ireland,Hard Coal,4.695656,15.5377202813539,-3.66766685116669,-0.178777999999998
2016,Ireland,Lignite,0.0,0.0,,0.0
2016,Ireland,Gas,15.331555,50.7314447796417,23.9318128908346,2.960595
2016,Ireland,Other fossil,2.680355,8.86917743649203,-10.5249453790419,-0.31529
2016,Ireland,Nuclear,0.0,0.0,,0.0
2016,Ireland,Renewables,7.513444,24.8616575025123,-4.42714180009038,-0.348038999999999
2016,Ireland,Hydro,0.681025,2.25348193194072,-15.5569194906322,-0.125464999999999
2016,Ireland,Wind and solar,6.153203,20.3606795404918,-6.43517142950114,-0.423202999999999
2016,Ireland,Wind,6.147043,20.3402963699757,-6.48037623014641,-0.425954999999999
2016,Ireland,Solar,0.00616,0.0203831705161409,80.7511737089201,0.00275199999999999
2016,Ireland,Bioenergy,0.679216,2.24749603007973,41.9211136115272,0.200629
2016,Ireland,Other renewables,0.0,0.0,,0.0
2016,Ireland,Production,30.22101,,7.53842662235084,2.118488
2016,Ireland,Net imports,-0.711747999999999,,-205.699392607333,-1.38511799999999
2016,Ireland,Demand,29.509262,,2.54855696567113,0.733370000000004
2016,Italy,Fossil,179.185303,62.3913371575883,4.14126179602594,7.125449
2016,Italy,Coal,35.607,12.3981615957099,-17.5782967986852,-7.594
2016,Italy,Hard Coal,35.607,12.3981615957099,-17.5782967986852,-7.594
2016,Italy,Lignite,0.0,0.0,,0.0
2016,Italy,Gas,126.172,43.9323965752215,13.7935388444957,15.2939999999999
2016,Italy,Other fossil,17.406303,6.06077898665685,-3.19534878599203,-0.574550999999999
2016,Italy,Nuclear,0.0,0.0,,0.0
2016,Italy,Renewables,108.010502,37.6086628424116,-0.811175495337102,-0.883319999999997
2016,Italy,Hydro,42.431756,14.7745041053089,-6.81982981696508,-3.10556799999999
2016,Italy,Wind and solar,39.792929,13.8556790549221,5.31109688717594,2.006855
2016,Italy,Wind,17.68867,6.15909762330964,19.1647171541784,2.84478799999999
2016,Italy,Solar,22.104259,7.69658143161248,-3.65236678343551,-0.837932999999999
2016,Italy,Bioenergy,19.497244,6.78883314469025,0.576674684878408,0.111791
2016,Italy,Other renewables,6.28857299999999,2.18964653749033,1.67506040044489,0.103602
2016,Italy,Production,287.195805,,2.221764487609,6.24212900000003
2016,Italy,Net imports,37.027,,-20.1625770839622,-9.35099999999999
2016,Italy,Demand,324.222805,,-0.949761733416842,-3.10887100000002
2016,Latvia,Fossil,2.944,45.8168328927509,6.78273485672833,0.187
2016,Latvia,Coal,0.0,0.0,,0.0
2016,Latvia,Hard Coal,0.0,0.0,,0.0
2016,Latvia,Lignite,0.0,0.0,,0.0
2016,Latvia,Gas,2.944,45.8168328927509,6.82148040638608,0.188
2016,Latvia,Other fossil,0.0,0.0,-100.0,-0.001
2016,Latvia,Nuclear,0.0,0.0,,0.0
2016,Latvia,Renewables,3.481586,54.183167107249,25.3622687435637,0.704366
2016,Latvia,Hydro,2.529521,39.366386194193,35.9698014626241,0.669166
2016,Latvia,Wind and solar,0.128271,1.99625372689743,-12.9598968582479,-0.019099
2016,Latvia,Wind,0.127889,1.99030874382507,-13.0805042987732,-0.0192459999999999
2016,Latvia,Solar,0.000382,0.00594498307236102,62.5531914893616,0.000147
2016,Latvia,Bioenergy,0.823794,12.8205271861585,7.05644611076097,0.0542990000000001
2016,Latvia,Other renewables,0.0,0.0,,0.0
2016,Latvia,Production,6.425586,,16.1064431844053,0.891366
2016,Latvia,Net imports,1.033,,-43.272926963207,-0.788
2016,Latvia,Demand,7.458586,,1.40534205638989,0.103366
2016,Lithuania,Fossil,1.311521,38.496373062774,-43.3537987763925,-1.003764
2016,Lithuania,Coal,0.0,0.0,,0.0
2016,Lithuania,Hard Coal,0.0,0.0,,0.0
2016,Lithuania,Lignite,0.0,0.0,,0.0
2016,Lithuania,Gas,0.986,28.9415295979974,-50.176856998484,-0.993
2016,Lithuania,Other fossil,0.325521,9.5548434647766,-3.20085641643248,-0.0107639999999999
2016,Lithuania,Nuclear,0.0,0.0,,0.0
2016,Lithuania,Renewables,2.095348,61.5036269372259,24.7656492363169,0.415921
2016,Lithuania,Hydro,0.453605,13.3144244759631,29.8786266689192,0.104352
2016,Lithuania,Wind and solar,1.202418,35.293931172581,36.0743191859202,0.31877
2016,Lithuania,Wind,1.135938,33.3425793595233,40.1812830496029,0.325603
2016,Lithuania,Solar,0.06648,1.95135181305767,-9.32031154092726,-0.006833
2016,Lithuania,Bioenergy,0.439324999999999,12.8952712886817,-1.61267205045172,-0.00720100000000006
2016,Lithuania,Other renewables,0.0,0.0,,0.0
2016,Lithuania,Production,3.406869,,-14.7155289292444,-0.587842999999999
2016,Lithuania,Net imports,8.275,,14.8029966703662,1.067
2016,Lithuania,Demand,11.681869,,4.27715181823831,0.479157
2016,Luxembourg,Fossil,0.327638,41.7457803555115,-63.7538111611153,-0.576286
2016,Luxembourg,Coal,0.0,0.0,,0.0
2016,Luxembourg,Hard Coal,0.0,0.0,,0.0
2016,Luxembourg,Lignite,0.0,0.0,,0.0
2016,Luxembourg,Gas,0.257861,32.8551897772924,-69.212354649948,-0.579685999999999
2016,Luxembourg,Other fossil,0.069777,8.89059057821903,5.12225620320294,0.00340000000000001
2016,Luxembourg,Nuclear,0.0,0.0,,0.0
2016,Luxembourg,Renewables,0.457202999999999,58.2542196444885,6.13227913627645,0.0264169999999998
2016,Luxembourg,Hydro,0.115410999999999,14.7050166849081,16.2796086768157,0.0161579999999998
2016,Luxembourg,Wind and solar,0.201774,25.7089015482116,-1.84609547159347,-0.00379499999999999
2016,Luxembourg,Wind,0.101486,12.930771965277,-0.355431623595936,-0.000361999999999987
2016,Luxembourg,Solar,0.100288,12.7781295829346,-3.30984082297702,-0.003433
2016,Luxembourg,Bioenergy,0.140018,17.8403014113686,11.157156012829,0.0140539999999999
2016,Luxembourg,Other renewables,0.0,0.0,,0.0
2016,Luxembourg,Production,0.784840999999999,,-41.1976384383124,-0.549869
2016,Luxembourg,Net imports,6.298702,,12.4906015272585,0.699387999999999
2016,Luxembourg,Demand,7.083543,,2.15630923688754,0.149518999999999
2016,Malta,Fossil,0.720834,84.103075077822,-40.0802992518703,-0.482166
2016,Malta,Coal,0.0,0.0,,0.0
2016,Malta,Hard Coal,0.0,0.0,,0.0
2016,Malta,Lignite,0.0,0.0,,0.0
2016,Malta,Gas,0.0,0.0,,0.0
2016,Malta,Other fossil,0.720834,84.103075077822,-40.0802992518703,-0.482166
2016,Malta,Nuclear,0.0,0.0,,0.0
2016,Malta,Renewables,0.13625,15.8969249221779,33.9816899884947,0.034557
2016,Malta,Hydro,0.0,0.0,,0.0
2016,Malta,Wind and solar,0.127943,14.927708369308,34.6088292231293,0.0328949999999999
2016,Malta,Wind,5.8e-05,0.00676713134301888,0.0,0.0
2016,Malta,Solar,0.127885,14.920941237965,34.6299610485314,0.0328949999999999
2016,Malta,Bioenergy,0.008307,0.969216552869963,25.0112866817155,0.001662
2016,Malta,Other renewables,0.0,0.0,,0.0
2016,Malta,Production,0.857084,,-34.3076110625258,-0.447609
2016,Malta,Net imports,1.52668799999999,,44.8470588235293,0.472687999999999
2016,Malta,Demand,2.383772,,1.0632583384103,0.0250789999999998
2016,Netherlands,Fossil,96.3373819999999,83.7175622563095,4.18452274686573,3.86934599999999
2016,Netherlands,Coal,36.7201219999999,31.9099298296717,-6.74231519357179,-2.65478
2016,Netherlands,Hard Coal,36.7201219999999,31.9099298296717,-6.74231519357179,-2.65478
2016,Netherlands,Lignite,0.0,0.0,,0.0
2016,Netherlands,Gas,53.8962919999999,46.8360888288851,14.0109655210082,6.62338999999999
2016,Netherlands,Other fossil,5.720968,4.97154359775268,-1.70549902478112,-0.0992639999999989
2016,Netherlands,Nuclear,3.96,3.44125550905032,-2.86975717439293,-0.116999999999999
2016,Netherlands,Renewables,14.776898,12.84118223464,7.97899155826007,1.091923
2016,Netherlands,Hydro,0.100078999999999,0.0869690429520827,7.96125093043074,0.00737999999999998
2016,Netherlands,Wind and solar,9.772266,8.49213742636495,12.8646620683537,1.113873
2016,Netherlands,Wind,8.170455,7.10015739398934,8.21975307137576,0.620581
2016,Netherlands,Solar,1.60181099999999,1.39198003237561,44.5000942699223,0.493291999999999
2016,Netherlands,Bioenergy,4.904553,4.26207576532305,-0.59446079284815,-0.0293299999999998
2016,Netherlands,Other renewables,0.0,0.0,,0.0
2016,Netherlands,Production,115.074279999999,,4.39469156906822,4.84426899999998
2016,Netherlands,Net imports,4.914372,,-43.8237493242842,-3.83375899999999
2016,Netherlands,Demand,119.988651999999,,0.849324071643331,1.01050999999999
2016,Poland,Fossil,143.279809,86.2678369436964,1.22760608233467,1.737581
2016,Poland,Coal,130.322,78.4660247989052,-0.150935879067415,-0.197000000000002
2016,Poland,Hard Coal,79.402,47.8074254621835,2.19836795634154,1.70799999999999
2016,Poland,Lignite,50.92,30.6585993367217,-3.60624704212021,-1.905
2016,Poland,Gas,7.831,4.7149939396282,22.6084233599499,1.444
2016,Poland,Other fossil,5.126809,3.08681820516298,10.5814683833495,0.490581
2016,Poland,Nuclear,0.0,0.0,,0.0
2016,Poland,Renewables,22.807361,13.7321630563035,0.54355346690349,0.123300000000003
2016,Poland,Hydro,2.139446,1.28814645947667,16.7694940934266,0.30725
2016,Poland,Wind and solar,12.711465,7.65349003177066,16.4586380362297,1.796461
2016,Poland,Wind,12.58759,7.57890570355314,15.925279726736,1.729225
2016,Poland,Solar,0.123874999999999,0.0745843282175257,118.709722982397,0.0672359999999999
2016,Poland,Bioenergy,7.95645,4.79052656505616,-19.9299456840545,-1.980411
2016,Poland,Other renewables,0.0,0.0,,0.0
2016,Poland,Production,166.08717,,1.13312004511043,1.860881
2016,Poland,Net imports,1.99899999999999,,-698.502994011976,2.33299999999999
2016,Poland,Demand,168.08617,,2.55892514869933,4.193881
2016,Portugal,Fossil,26.83206,45.3687598438677,-0.25518289371289,-0.0686459999999975
2016,Portugal,Coal,12.63,21.3553277992091,-14.2391525768995,-2.09699999999999
2016,Portugal,Hard Coal,12.63,21.3553277992091,-14.2391525768995,-2.09699999999999
2016,Portugal,Lignite,0.0,0.0,,0.0
2016,Portugal,Gas,12.582,21.2741674085233,19.1251656883166,2.02
2016,Portugal,Other fossil,1.62006,2.73926463613514,0.518332748032213,0.00835400000000019
2016,Portugal,Nuclear,0.0,0.0,,0.0
2016,Portugal,Renewables,32.31009,54.6312401561323,32.5715326260464,7.938274
2016,Portugal,Hydro,15.723323,26.585646615823,81.5520132426442,7.062817
2016,Portugal,Wind and solar,13.3446989999999,22.5637705088502,7.58563126617799,0.940905999999996
2016,Portugal,Wind,12.474096,21.0917188502616,7.46455049683663,0.866457999999998
2016,Portugal,Solar,0.870603,1.47205165858867,9.35094296964786,0.074448
2016,Portugal,Bioenergy,3.070446,5.1916374362447,-1.07853835291661,-0.0334769999999999
2016,Portugal,Other renewables,0.171622,0.290185595214242,-15.7038026660903,-0.031972
2016,Portugal,Production,59.14215,,15.3486266971614,7.86962799999999
2016,Portugal,Net imports,-5.085,,-324.404236540158,-7.351
2016,Portugal,Demand,54.05715,,0.96870063017429,0.518627999999999
2016,Romania,Fossil,26.340298,40.7775841251471,-6.19653213855988,-1.74000499999999
2016,Romania,Coal,15.881,24.5854778670864,-12.3806896551724,-2.24399999999999
2016,Romania,Hard Coal,0.142,0.21983110995065,-28.2828282828282,-0.056
2016,Romania,Lignite,15.739,24.3656467571358,-12.2050538294193,-2.18799999999999
2016,Romania,Gas,9.655,14.9469673702361,2.86597059450244,0.269
2016,Romania,Other fossil,0.804298,1.24513888782456,41.2776676040702,0.234994999999999
2016,Romania,Nuclear,11.286,17.4719289218524,-3.04123711340207,-0.354000000000001
2016,Romania,Renewables,26.968745,41.7504869530004,2.93354012092983,0.768592000000001
2016,Romania,Hydro,18.028207,27.9095827833104,8.39420115719764,1.39613
2016,Romania,Wind and solar,8.409742,13.0191754806943,-7.02258613388936,-0.635187999999999
2016,Romania,Wind,6.59,10.2020212293999,-6.69594629990669,-0.472929999999999
2016,Romania,Solar,1.819742,2.81715425129448,-8.18657921291624,-0.162258
2016,Romania,Bioenergy,0.530692,0.821567685929089,1.46259764990193,0.00765000000000004
2016,Romania,Other renewables,0.000104,0.000161003066442729,0.0,0.0
2016,Romania,Production,64.595043,,-2.01062474446475,-1.32541299999999
2016,Romania,Net imports,-5.017,,-25.4310344827586,1.71099999999999
2016,Romania,Demand,59.578043,,0.651412402958917,0.385587000000001
2016,Slovakia,Fossil,5.284,19.7999025742871,-1.15974560419005,-0.0620000000000002
2016,Slovakia,Coal,2.799,10.4882527073106,-1.09540636042402,-0.0309999999999996
2016,Slovakia,Hard Coal,1.068,4.00194851425787,11.25,0.108
2016,Slovakia,Lignite,1.731,6.48630419305279,-7.4331550802139,-0.139
2016,Slovakia,Gas,1.524,5.71064563270506,-4.98753117206982,-0.08
2016,Slovakia,Other fossil,0.961,3.60100423427136,5.37280701754385,0.0489999999999999
2016,Slovakia,Nuclear,14.774,55.3602877805673,-2.45609401822264,-0.372000000000001
2016,Slovakia,Renewables,6.629,24.8398096451455,9.75165562913908,0.589000000000001
2016,Slovakia,Hydro,4.359,16.3337954809457,12.7521986549405,0.493
2016,Slovakia,Wind and solar,0.539,2.019709971147,5.2734375,0.027
2016,Slovakia,Wind,0.006,0.0224828568216734,0.0,0.0
2016,Slovakia,Solar,0.533,1.99722711432532,5.33596837944665,0.027
2016,Slovakia,Bioenergy,1.731,6.48630419305279,4.15162454873647,0.0690000000000001
2016,Slovakia,Other renewables,0.0,0.0,,0.0
2016,Slovakia,Production,26.6869999999999,,0.584200211065866,0.154999999999997
2016,Slovakia,Net imports,2.651,,11.0134003350083,0.262999999999999
2016,Slovakia,Demand,29.3379999999999,,1.44536652835407,0.417999999999995
2016,Slovenia,Fossil,5.449577,33.598260251856,13.2141798367137,0.636065999999999
2016,Slovenia,Coal,5.01,30.8881375310045,14.2531356898517,0.625
2016,Slovenia,Hard Coal,0.386,2.37980460817719,8.73239436619719,0.031
2016,Slovenia,Lignite,4.624,28.5083329228273,14.7394540942927,0.593999999999999
2016,Slovenia,Gas,0.421,2.59559000011035,4.20792079207918,0.0169999999999999
2016,Slovenia,Other fossil,0.018577,0.114532720741211,-24.2095385745175,-0.00593399999999999
2016,Slovenia,Nuclear,5.715,35.2346718542296,1.18626062322946,0.0670000000000001
2016,Slovenia,Renewables,5.05524199999999,31.1670678939142,16.1871122828605,0.704292999999999
2016,Slovenia,Hydro,4.50327699999999,27.7640397836745,18.2861566166828,0.696172999999998
2016,Slovenia,Wind and solar,0.27325,1.68466738130678,-2.5012488403625,-0.00700999999999996
2016,Slovenia,Wind,0.005778,0.0356230855597093,-4.14731254147311,-0.000249999999999999
